,university,career,inscription_date,last_name,first_name,gender,fecha_nacimiento,age,postal_code,location,email,_dob,_doi,_hoy,_age_hoy,_age_ins,_diff_hoy_ins,_age_ins_1,_age_ins_2
296,univ. nacional del comahue,licenciatura en musicoterapia,2020-11-13,yang,joseph,male,1953-04-24,67,6339,cailomuta,rossraymond@gmail.com,1953-04-24,2020-11-13,2022-11-14 01:19:50.794925,69.55941723379765,67.55785539744143,2.001561836356217,67.55785539744143,67.55785539744143
297,univ. nacional del comahue,licenciatura en kinesiología y fisiatría,2020-10-11,garcia,destiny,female,1994-11-27,25,5460,agua de la zorra,brandtdavid@yahoo.com,1994-11-27,2020-10-11,2022-11-14 01:19:50.794925,27.965133983628238,25.873221216041397,2.091912767586841,25.873221216041397,25.873221216041397
298,univ. nacional del comahue,ingeniería mecánica,2020-11-07,king,manuel,male,1987-10-10,33,4230,brea chimpana,michelleperry@gmail.com,1987-10-10,2020-11-07,2022-11-14 01:19:50.794925,35.0973817368333,33.07939245843515,2.0179892783981472,33.07939245843515,33.07939245843515
299,univ. nacional del comahue,ciencias veterinarias,2020-11-18,travis,james,male,2013-02-16,57,6385,arata,palmermatthew@gmail.com,2013-02-16,2020-11-18,2022-11-14 01:19:50.794925,9.741624945112727,7.7537526437914535,1.987872301321274,,57.21491448898482
300,univ. nacional del comahue,técnico para bioterios,2020-11-26,molina,olia,female,1998-01-18,22,5541,algarrobal abajo,leewells@yahoo.com,1998-01-18,2020-11-26,2022-11-14 01:19:50.794925,24.82201673960543,22.856047694340063,1.9659690452653678,22.856047694340063,22.856047694340063
301,univ. nacional del comahue,licenciatura en psicología,2020-09-01,howell,gregory,male,1954-10-13,65,5315,calera la norma,frankalexandra@yahoo.com,1954-10-13,2020-09-01,2022-11-14 01:19:50.794925,68.08916117104482,65.88773212317844,2.201429047866384,65.88773212317844,65.88773212317844
302,univ. nacional del comahue,licenciatura en terapia ocupacional,2020-12-26,alvarez,deborah,female,2011-11-22,57,6369,campo salusso,chapmanchristopher@hotmail.com,2011-11-22,2020-12-26,2022-11-14 01:19:50.794925,10.979158912271533,9.095327077215822,1.8838318350557106,,57.21491448898482
303,univ. nacional del comahue,ingeniería electrónica,2021-01-13,swanson,shelley,female,1923-02-06,97,6503,desvio kilometro 234,gregory87@gmail.com,1923-02-06,2021-01-13,2022-11-14 01:19:50.794925,99.77222105591582,97.93767154698591,1.8345495089299106,97.93767154698591,97.93767154698591
304,univ. nacional del comahue,licenciatura en ciencia y tecnología de alimentos,2020-10-16,ford,david,male,1980-08-31,40,3371,cabure,angelamora@hotmail.com,1980-08-31,2020-10-16,2022-11-14 01:19:50.794925,42.20498832697547,40.12676509442357,2.078223232551899,40.12676509442357,40.12676509442357
305,univ. nacional del comahue,diseño de imagen y sonido,2020-11-03,golden,david,male,1941-11-04,78,1804,canning,lfoster@yahoo.com,1941-11-04,2020-11-03,2022-11-14 01:19:50.794925,81.0285096860725,78.9995687796464,2.028940906426101,78.9995687796464,78.9995687796464
306,univ. nacional del comahue,diseño industrial,2020-11-03,thomas,brent,male,2019-06-13,57,2824,britos,nancymiller@hotmail.com,2019-06-13,2020-11-03,2022-11-14 01:19:50.794925,3.4225355729832523,1.3935946665571504,2.0289409064261017,,57.21491448898482
307,univ. nacional del comahue,ingeniería en informática,2021-01-26,irwin,tyler,male,1997-05-02,23,8316,balsa senillosa,dunntracy@hotmail.com,1997-05-02,2021-01-26,2022-11-14 01:19:50.794925,25.53661046842943,23.73765375059036,1.7989567178390686,23.73765375059036,23.73765375059036
308,univ. nacional del comahue,licenciatura en psicología,2020-09-07,jones,david,male,1922-12-11,97,1842,el jaguel,hernandezmegan@gmail.com,1922-12-11,2020-09-07,2022-11-14 01:19:50.794925,99.92828175531417,97.74328014948972,2.1850016058244535,97.74328014948972,97.74328014948972
309,univ. nacional del comahue,diseño de imagen y sonido,2021-01-09,morrow,john,male,2019-10-09,57,3734,campo moreno,wbailey@yahoo.com,2019-10-09,2021-01-09,2022-11-14 01:19:50.794925,3.0994625461586085,1.2539614092007365,1.845501136957872,,57.21491448898482
310,univ. nacional del comahue,licenciatura en ciencia política,2020-12-29,caldwell,madeline,female,1955-04-19,65,3020,campo santo domingo,osbornejoy@hotmail.com,1955-04-19,2020-12-29,2022-11-14 01:19:50.794925,67.57443465373098,65.69881653969622,1.8756181140347508,65.69881653969622,65.69881653969622
311,univ. nacional del comahue,licenciatura en artes,2021-01-22,davidson,sharon,female,2021-05-06,57,8508,ambrosio p lezica,elijahhawkins@gmail.com,2021-05-06,2021-01-22,2022-11-14 01:19:50.794925,1.5251660171402168,-0.28474232872680477,1.8099083458670215,,57.21491448898482
312,univ. nacional del comahue,técnico para bioterios,2020-12-31,macdonald,tina,female,1961-09-17,59,1838,luis guillon,justin58@gmail.com,1961-09-17,2020-12-31,2022-11-14 01:19:50.794925,61.159518536356906,59.28937623633613,1.870142300020774,59.28937623633613,59.28937623633613
313,univ. nacional del comahue,licenciatura en ciencias geológicas,2020-09-26,baker,adam,male,1921-07-03,99,6643,araujo,lnewman@yahoo.com,1921-07-03,2020-09-26,2022-11-14 01:19:50.794925,101.36842084099013,99.23543946829847,2.1329813726916598,99.23543946829847,99.23543946829847
314,univ. nacional del comahue,diseño industrial,2020-09-01,smith,nicole,female,1909-11-27,110,1925,destileria fiscal,jshields@yahoo.com,1909-11-27,2020-09-01,2022-11-14 01:19:50.794925,112.96619492259344,110.76476587472706,2.201429047866384,110.76476587472706,110.76476587472706
315,univ. nacional del comahue,licenciatura en ciencias ambientales,2020-09-08,oconnell,zoe,female,1908-07-01,112,5419,baños de la laja,jill45@gmail.com,1908-07-01,2020-09-08,2022-11-14 01:19:50.794925,114.37347912418554,112.19121542536807,2.182263698817465,112.19121542536807,112.19121542536807
316,univ. nacional del comahue,licenciatura en ciencias antropológicas,2020-12-26,hughes,heidi,female,1982-07-29,38,2520,la california,john91@yahoo.com,1982-07-29,2020-12-26,2022-11-14 01:19:50.794925,40.29666714310448,38.41283530804876,1.883831835055716,38.41283530804876,38.41283530804876
317,univ. nacional del comahue,técnico para bioterios,2020-09-11,vincent,lisa,female,1920-11-08,99,6667,agustin mosconi,gomezjose@yahoo.com,1920-11-08,2020-09-11,2022-11-14 01:19:50.794925,102.0173048016464,99.8432548238499,2.1740499777965,99.8432548238499,99.8432548238499
318,univ. nacional del comahue,licenciatura en relaciones del trabajo,2021-01-02,nelson,natalie,female,1995-03-12,25,1646,san fernando,johnshaw@yahoo.com,1995-03-12,2021-01-02,2022-11-14 01:19:50.794925,27.677653747894443,25.81298726188765,1.8646664860067936,25.81298726188765,25.81298726188765
319,univ. nacional del comahue,licenciatura en ciencia y tecnología de alimentos,2020-10-14,black,diane,female,1967-02-04,53,4231,albigasta,williamrice@hotmail.com,1967-02-04,2020-10-14,2022-11-14 01:19:50.794925,55.776793360617496,53.69309431405162,2.083699046565876,53.69309431405162,53.69309431405162
320,univ. nacional del comahue,licenciatura en sociología,2020-10-02,thompson,christopher,male,2016-03-24,57,4616,barcena,duncanrobert@hotmail.com,2016-03-24,2020-10-02,2022-11-14 01:19:50.794925,6.642314213201737,4.525760282552003,2.116553930649734,,57.21491448898482
321,univ. nacional del comahue,ingeniería electrónica,2020-12-24,mcdonald,holly,female,1948-01-11,72,6345,la bilbaina,brett37@gmail.com,1948-01-11,2020-12-24,2022-11-14 01:19:50.794925,74.84357775728546,72.95427010821578,1.8893076490696785,72.95427010821578,72.95427010821578
322,univ. nacional del comahue,arquitectura,2020-10-20,walter,melinda,female,1953-07-29,67,8111,arroyo pareja,bushbrett@yahoo.com,1953-07-29,2020-10-20,2022-11-14 01:19:50.794925,69.29657816112675,67.22930655660281,2.0672716045239383,67.22930655660281,67.22930655660281
323,univ. nacional del comahue,licenciatura en ciencias biológicas,2021-01-23,hamilton,kevin,male,1910-03-18,110,4514,calilegua,jacqueline98@yahoo.com,1910-03-18,2021-01-23,2022-11-14 01:19:50.794925,112.66228724481772,110.85511680595769,1.8071704388600267,110.85511680595769,110.85511680595769
324,univ. nacional del comahue,medicina,2020-11-19,boyd,dustin,male,1931-08-29,89,2146,clason,cherylschmidt@yahoo.com,1931-08-29,2020-11-19,2022-11-14 01:19:50.794925,91.21352375206975,89.22838935775546,1.9851343943142865,89.22838935775546,89.22838935775546
325,univ. nacional del comahue,bioquímica,2021-01-06,thompson,gregory,male,1965-05-18,55,3371,cabure,mcdowellrobert@gmail.com,1965-05-18,2021-01-06,2022-11-14 01:19:50.794925,57.49346105399929,55.639746196020454,1.8537148579788365,55.639746196020454,55.639746196020454
326,univ. nacional del comahue,licenciatura en psicología,2020-12-31,fields,michele,female,2002-06-23,18,4111,aguada,ecarey@yahoo.com,2002-06-23,2020-12-31,2022-11-14 01:19:50.794925,20.394821109305013,18.524678809284243,1.8701423000207704,18.524678809284243,18.524678809284243
327,univ. nacional del comahue,licenciatura en artes,2021-02-01,williams,stephanie,female,1916-01-18,105,5471,agua blanca,jvaldez@hotmail.com,1916-01-18,2021-02-01,2022-11-14 01:19:50.794925,106.82506950591822,105.04254023012109,1.7825292757971312,105.04254023012109,105.04254023012109
328,univ. nacional del comahue,actuario,2020-12-24,perkins,colleen,female,1983-12-26,36,3025,colonia clara,mitchellcarly@hotmail.com,1983-12-26,2020-12-24,2022-11-14 01:19:50.794925,38.88664503450539,36.997337385435706,1.8893076490696856,36.997337385435706,36.997337385435706
329,univ. nacional del comahue,licenciatura en planificación y diseño del paisaje,2020-10-13,graves,jessica,female,1921-03-09,99,6651,ingeniero de madrid,rodriguezwilliam@gmail.com,1921-03-09,2020-10-13,2022-11-14 01:19:50.794925,101.6860180538008,99.59958110022794,2.086436953572857,99.59958110022794,99.59958110022794
330,univ. nacional del comahue,licenciatura en ciencias de la educación,2020-11-20,kirk,debra,female,1945-12-12,74,5555,puente del inca,tdavis@hotmail.com,1945-12-12,2020-11-20,2022-11-14 01:19:50.794925,76.92438708259672,74.94199059528943,1.9823964873072981,74.94199059528943,74.94199059528943
331,univ. nacional del comahue,licenciatura en gestión de agroalimentos,2020-09-29,klein,lisa,female,1997-05-21,23,5380,chamical,leslienunez@yahoo.com,1997-05-21,2020-09-29,2022-11-14 01:19:50.794925,25.48459023529665,23.35982258362595,2.1247676516707017,23.35982258362595,23.35982258362595
332,univ. nacional del comahue,licenciatura en ciencia política,2020-10-21,mooney,michele,female,1932-01-27,88,3586,campo yaguarete,michaelleon@gmail.com,1932-01-27,2020-10-21,2022-11-14 01:19:50.794925,90.80009979401449,88.73556609649754,2.06453369751695,88.73556609649754,88.73556609649754
333,univ. nacional del comahue,ingeniería en informática,2020-09-22,english,manuel,male,1984-01-30,36,6652,olascoaga,xhill@hotmail.com,1984-01-30,2020-09-22,2022-11-14 01:19:50.794925,38.7908182892608,36.64688528854118,2.1439330007196205,36.64688528854118,36.64688528854118
334,univ. nacional del comahue,medicina,2020-10-25,bradford,christine,female,1967-08-19,53,2111,francisco paz,loganpatrick@yahoo.com,1967-08-19,2020-10-25,2022-11-14 01:19:50.794925,55.24016358724775,53.186581517758746,2.0535820694890035,53.186581517758746,53.186581517758746
335,univ. nacional del comahue,licenciatura en administración,2020-10-23,blackburn,jeremy,male,2003-06-15,17,5303,anjullon,blake46@gmail.com,2003-06-15,2020-10-23,2022-11-14 01:19:50.794925,19.417388307810118,17.358330424307137,2.0590578835029802,17.358330424307137,17.358330424307137
336,univ. nacional del comahue,medicina,2020-09-27,bridges,michael,male,2010-01-26,57,2843,general galarza,anthony45@gmail.com,2010-01-26,2020-09-27,2022-11-14 01:19:50.794925,12.799867071918891,10.669623606234214,2.1302434656846767,,57.21491448898482
337,univ. nacional del comahue,licenciatura en sociología,2021-01-24,carter,joshua,male,1965-11-08,55,5711,angelita,hgreer@yahoo.com,1965-11-08,2021-01-24,2022-11-14 01:19:50.794925,57.01706523478329,55.21263270293024,1.8044325318530454,55.21263270293024,55.21263270293024
338,univ. nacional del comahue,ingeniería electrónica,2020-09-26,garcia,deborah,female,1978-12-16,41,2801,alto verde,martinmichelle@gmail.com,1978-12-16,2020-09-26,2022-11-14 01:19:50.794925,43.913442299336296,41.78046092664463,2.132981372691667,41.78046092664463,41.78046092664463
339,univ. nacional del comahue,licenciatura en kinesiología y fisiatría,2020-11-22,ortiz,elizabeth,female,1945-07-10,75,4626,angosto del perchel,vscott@hotmail.com,1945-07-10,2020-11-22,2022-11-14 01:19:50.794925,77.34876266867995,75.37184199538663,1.9769206732933213,75.37184199538663,75.37184199538663
340,univ. nacional del comahue,técnico para bioterios,2020-10-31,simpson,chelsea,female,1946-07-21,74,2241,larrechea,rwood@yahoo.com,1946-07-21,2020-10-31,2022-11-14 01:19:50.794925,76.31930963405227,74.2821550066052,2.03715462744708,74.2821550066052,74.2821550066052
341,univ. nacional del comahue,licenciatura en planificación y diseño del paisaje,2020-12-06,williams,john,male,1947-09-15,73,2324,colonia tacurales,dawn87@gmail.com,1947-09-15,2020-12-06,2022-11-14 01:19:50.794925,75.1666507841101,73.22806080891462,1.9385899751954838,73.22806080891462,73.22806080891462
342,univ. nacional del comahue,agronomía,2020-12-24,shaw,arthur,male,2017-02-02,57,5709,bañadito viejo,johnwheeler@gmail.com,2017-02-02,2020-12-24,2022-11-14 01:19:50.794925,5.779873506000357,3.890565856930669,1.8893076490696883,,57.21491448898482
343,univ. nacional del comahue,licenciatura en artes,2020-10-17,thompson,anthony,male,2011-03-09,57,6530,carlos casares,nicholasgill@hotmail.com,2011-03-09,2020-10-17,2022-11-14 01:19:50.794925,11.685538920074569,9.610053594529662,2.075485325544907,,57.21491448898482
344,univ. nacional del comahue,arquitectura,2020-11-23,garcia,christopher,male,1981-11-26,38,1602,florida,hollandalexander@hotmail.com,1981-11-26,2020-11-23,2022-11-14 01:19:50.794925,40.96745435981666,38.993271593530324,1.974182766286333,38.993271593530324,38.993271593530324
345,univ. nacional del comahue,diseño industrial,2020-12-10,allison,matthew,male,1960-08-24,60,2252,colonia campo piaggio,owilliams@yahoo.com,1960-08-24,2020-12-10,2022-11-14 01:19:50.794925,62.224564362075434,60.2969260149079,1.9276383471675302,60.2969260149079,60.2969260149079
346,univ. nacional del comahue,ingeniería mecánica,2020-12-10,molina,kevin,male,1977-06-28,43,3470,arroyo grande,rriggs@yahoo.com,1977-06-28,2020-12-10,2022-11-14 01:19:50.794925,45.38096045508213,43.4533221079146,1.9276383471675302,43.4533221079146,43.4533221079146
347,univ. nacional del comahue,licenciatura en gestión de agroalimentos,2021-01-05,mcfarland,judith,female,1919-01-08,101,3545,kilometro 525,ngreen@hotmail.com,1919-01-08,2021-01-05,2022-11-14 01:19:50.794925,103.8517024963287,101.99524973134288,1.8564527649858178,101.99524973134288,101.99524973134288
348,univ. nacional del comahue,licenciatura en ciencias antropológicas,2020-12-22,rodgers,vincent,male,1923-06-17,97,8156,el perdido est jose guisasola,melissa16@hotmail.com,1923-06-17,2020-12-22,2022-11-14 01:19:50.794925,99.41355523800033,97.51877177491666,1.8947834630836695,97.51877177491666,97.51877177491666
349,univ. nacional del comahue,licenciatura en administración,2020-09-25,baker,gregory,male,2017-05-03,57,5579,barrio lencina,hernandezchristian@yahoo.com,2017-05-03,2020-09-25,2022-11-14 01:19:50.794925,5.533461875371391,3.397742595672738,2.1357192796986535,,57.21491448898482
350,univ. nacional del comahue,licenciatura en ciencia política,2020-11-24,rice,benjamin,male,1976-06-12,44,2443,colonia margarita,ljenkins@gmail.com,1976-06-12,2020-11-24,2022-11-14 01:19:50.794925,46.42410302474475,44.45265816546541,1.9714448592793445,44.45265816546541,44.45265816546541
351,univ. nacional del comahue,ingeniería mecánica,2021-01-09,neal,deanna,female,2006-11-03,57,8403,alicura,taylorrichard@hotmail.com,2006-11-03,2021-01-09,2022-11-14 01:19:50.794925,16.03059734016533,14.185096203207458,1.8455011369578713,,57.21491448898482
352,univ. nacional del comahue,actuario,2020-11-21,edwards,amber,female,1922-04-29,98,2315,estacion saguier,dunnwilliam@gmail.com,1922-04-29,2020-11-21,2022-11-14 01:19:50.794925,100.54704873889358,98.56739015859327,1.9796585803003097,98.56739015859327,98.56739015859327
353,univ. nacional del comahue,medicina,2020-09-19,gardner,charles,male,1944-06-22,76,7408,la colina,vburnett@yahoo.com,1944-06-22,2020-09-19,2022-11-14 01:19:50.794925,78.39738105235655,76.24523433061596,2.1521467217405927,76.24523433061596,76.24523433061596
354,univ. nacional del comahue,medicina,2020-12-15,hernandez,larry,male,2008-07-20,57,6305,atreuco,travismedina@hotmail.com,2008-07-20,2020-12-15,2022-11-14 01:19:50.794925,14.319405460797514,12.405456648664929,1.9139488121325847,,57.21491448898482
355,univ. nacional del comahue,ciencias veterinarias,2021-01-02,wall,jason,male,1975-03-22,45,2242,arijon,flove@yahoo.com,1975-03-22,2021-01-02,2022-11-14 01:19:50.794925,47.65068536387561,45.78601887786881,1.8646664860067972,45.78601887786881,45.78601887786881
356,univ. nacional del comahue,actuario,2020-12-02,harper,jason,male,1930-12-25,89,5460,agua de la zorra,uwright@gmail.com,1930-12-25,2020-12-02,2022-11-14 01:19:50.794925,91.88978678279591,89.94024517957247,1.9495416032234374,89.94024517957247,89.94024517957247
357,univ. nacional del comahue,técnico para bioterios,2020-10-23,dawson,gabriel,male,1981-08-05,39,7212,doctor domingo harosteguy,richardwilliams@gmail.com,1981-08-05,2020-10-23,2022-11-14 01:19:50.794925,41.27683785160636,39.217779968103386,2.059057883502973,39.217779968103386,39.217779968103386
